ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Source,IPA
154,7,kurttub i ńugude käraidab...,kurttu-b	i	ńugude	käraida-b...,get_offended-3SG	and	now	yell-3SG,gets offended and now yells [at]…,,,,grunthal_vepsan_2015[298],
155,7,kacun,kacu-n,watch-1SG,I watch,,,,,
156,7,en kacu,en	kacu,NEG.PRS.1SG	watch.CNG,I don't watch,,,,,
157,7,tehmatoi rad,teh-ma-toi	rad,Do-INF2-ADJ	work,work that is undone,,,,,
158,7,Sigou kund´uudas muzikad,Sigou	kund´uu-das	muzika-d,there	listen-IPS.PRS	music-PRT,There (they) listen to the music,,,,,
159,7,pajatai ak,pajata-i	ak,sing-ACT.PRS.PTCP	woman,a singing woman,,,,,
160,7,nodjal keittud sömine,nodja-l	keit-tud	sömine,fire-ADE	boil-PASS.PST.PTCP	eat-NMLZ,the food boiled on a fire,,,,grunthal_vepsan_2015[158],
161,7,pajatai,pajata-i,sing-AG.NMLZ,a singer,,,,,
162,7,pajatai ak,pajata-i	ak,sing-ACT.PRS.PTCP	woman,a singing woman,,,,,
163,7,"Ala vešt ota, ota luzik","Ala	vešt	ota,	ota	luzik",NEG.IMP.2SG	knife.PRT	take.IMP	take.IMP.2SG	spoon,"Don't take the knife, take the spoon!",,,,,
164,7,poigan pezemin´e ~ pezend,poigan	peze-min´e	~	peze-nd,boy-GEN	wash-NMLZ	~	wash-NMLZ,"washing the boy, boy's washing",,,,,
165,7,runon kirg´itamine,runo-n	kirg´ita-mine,poem-GEN	write-NMLZ,poem writing,,,,,
166,7,kirg´itan runon,kirg´ita-n	runo-n,write-1SG	poem-GEN,I'll write a poem,,,,,
167,7,poigad oma korktad,poiga-d	oma	korkta-d,boy-PL	be.3PL	high-PL,The boys are tall,,,,,
168,7,päčin päle : päl : pälpäi,päčin	päle	:	päl	:	pälpäi,oven.GEN	onto	:	on	:	from,onto the oven : on the oven : from top of the oven,,,,,
169,7,üks´ ak : kaks´ akad,üks´	ak	:	kaks´	aka-d,one.NOM.SG	woman.NOM.SG	:	two.NOM.SG	woman-PRT.SG,one woman : two women,,,,,
170,7,üks´ ak : kaks´ akad,üks´	ak	:	kaks´	aka-d,one.NOM.SG	woman.NOM.SG	:	two.NOM.SG	woman-PRT.SG,one woman : two women,,,,,
171,7,pimedaha mechassai,pimeda-ha	mec-hassai,dark-ILL	forest-TERM,until the dark forest,,,,,
172,7,minuta,minu-ta,me-ABE,without me,,,,,
173,7,tedme,te-dme,road-PROL,along the road,,,,,
174,7,pert'he,pert'-he,house-ILL,to the house,,,,,
175,7,pertiš,perti-š,house-INE,in the house,,,,,
176,7,pertišpäi,perti-špäi,house-ELA,from the house,,,,,
177,7,tatale : tatou : tatoupäi,tata-le	:	tato-u	:	tato-upäi,father-ALL	:	father-ADE	:	father-ABL,"to the father, father (has sth) : from the father",,,,,
178,7,perthe : pertiš : pertišpäi,pert-he	:	perti-š	:	perti-špäi,house-ILL	:	house-INE	:	house-ELA,to the house : in the house : from the house,,,,,
179,7,hebonno : hebonnopäi,hebo-nno	:	hebo-nnopäi,horse-PROP/APPR	:	horse-EGR,(go/be) near the horse : from near the horse,,,,,
180,7,hän radab opendajaks,hän	rada-b	opendaja-ks,3SG	learn-3SG	teacher-TRA,S/he is learning to become a teacher,,,,,
181,7,hän linneb opendajan,hän	linne-b	opendaja-n,3SG	will_be-3SG	teacher-ESS,S/he will become a teacher,,,,,
182,7,"koirad, ked nutaba","koira-d,	ked	nuta-ba",dog-PL	who	bark-3PL,"The dogs, who are barking",,,,,
183,7,sese tulob,se-se	tulo-b,this-DEF	come-3SG,this comes,,,,,
184,7,Anda mamalein',Anda	mama-le-in',give.IMP.2SG	mother-ALL-POSS.1SG,Give it to my mother!,,,,,
185,7,minussainpäi,minu-ssa-in-päi,1SG-INE-POSS.1SG-ELA,from myself,,,,,
186,7,sinä/sina,sinä/sina,2SG,you,,,,,
187,7,sinnä/sinna,sinnä/sinna,there,there,,,,,
188,7,kauktan,kauktan,cold/chilly.GEN.SG,,,,,,ˈkauk.tan
189,7,kauktoid,kauktoid,cold/chilly.PRT.SG,,,,,,ˈkauk.toid
190,7,kana,,,hen,,,,,ˈka.naˑ
191,7,sömine,,,eating,,,,,ˈsʲøˌmi.nʲe
192,7,pezemine,,,washing,,,,,ˈpe.zeˌmi.ne
193,7,kana,,,hen,,,,,ˈka.naˑ
194,7,kauh,,,"scoop, dipper",,,,,kauh
195,7,pü,,,Tetrastes bonasia,,,,,py
196,7,sö,sö,eat.IMP.2SG,,,,,,ˈsʲø
197,7,ö,,,night,,,,,ø
198,7,vöhö,vöhö,belt.ILL,,,,,,ˈvø.hø
199,7,kyir,,,dog,,,,,ˈkɯir
200,7,pyig,,,son,,,,,ˈpɯig
201,7,pen´,,,small,,,,,penʲ
202,7,pän,pän,head.GEN.SG,,,,,,pæn
203,7,stauc,,,bowl,,,,,staut͡s
204,7,kričtta,kričtta,scream.INF1,,,,,,ˈkrit͡ʃ.ta
205,7,hurstid,,,"(linen) fabrics, towels, carpets",,,,,ˈhurs.tʲid
206,7,korktad,korktad,high.NOM.PL,,,,,,ˈkork.tad
207,7,hurst´,,,"(linen) fabric, towel, carpet",,,,,ˈhurstʲ
208,7,sur´,sur´,big.NOM.SG,,,,,,surʲ
209,7,suren,suren,big.GEN.SG,,,,,,ˈsu.ren
210,7,säng´,,,bed,,,,zajceva_grammatika_1981b,sʲæŋʲgʲ
211,7,säp´,,,"gall, bile",,,,zajceva_grammatika_1981b,sʲæpʲ
212,7,cipuin´e,,,chick,,,,,ˈt͡si.puinʲe
213,7,čoma,,,"nice, good, beautiful",,,,,ˈt͡ʃo.maˑ
214,7,paštab,paštab,bake.PRS.3SG,,,,,,ˈpaʃ.tab
215,7,jüged,,,hard,,,,,ˈjy.ged
216,7,kodi,,,"house, home",,,,,ˈko.di
217,7,babarm,,,raspberry,,,,,ˈba.barm
218,7,raha,,,money,,,,,ˈra.haˑ
219,5,sūrsõ knaššõs nīnõs,sūr-sõ	knašš-õs	nīn-õs,big-INE	beautiful-INE	town-INE,in a beautiful big town,,,,,
220,5,knaš neitsõn,knaš	neits-õn,beautiful.GEN	girl-DAT,to a beautiful girl,,,,,
221,5,Ta mīž eņtš laps järā,Ta	mī-ž	eņtš	laps	järā,3SG	sell-PST.3SG	own.GEN	child.GEN	away,S/he sold his/her child,,,,,
222,5,Mī’ed bõuvõbõd su’dmaļtõ,Mī’e-d	bõuvõ-bõd	su’dmaļ-tõ,man-PL	build-3PL	mill-PRT,Men are building a mill,,,,,
223,5,"Võtā eņtš kirrõ, li tubbõ","Võtā	eņtš	kirrõ,	li	tubbõ",take.IMP.2SG	own.GEN	ax.GEN	go.IMP.2SG	room.ILL,Take your ax and go inside,,,,stalte_jelzi_2011,
224,5,Alā võtā eņtš kīrazt,Alā	võtā	eņtš	kīraz-t,NEG.IMP.2SG	take.IMP	own.GEN	ax-PRT,Take your ax and go inside,,,,,
225,5,sǟ’l līb ju knašīdi ǟrgidi,sǟ’l	lī-b	ju	knašī-di	ǟrgi-di,there	will_be-3SG	PTCL	beautiful-PL.PRT	ox-PL.PRT,There will be beautiful oxen,,,,,
226,5,ǟrgad attõ sǟl,ǟrga-d	attõ	sǟl,ox-PL	be.3PL	there,The oxen are there,,,,,
227,5,Siz ne võtīzt võrgõd ja rūoikizt kuod pūol,Siz	ne	võt-īz-t	võrgõ-d	ja	rūoik-iz-t	kuod	pūol,then	3PL	take-PST-3PL	net-PL.GEN	and	run-PST-3PL	home.GEN	towards,Then they took the nets and [they] ran towards home,,,,stalte_jelzi_2011,
228,5,Ma mūpõ matkõb je’ddõpē’ḑõn,Ma	mūpõ	matk-õb	je’ddõpē’ḑõn,1SG	tomorrow	travel-3SG	forward,Tomorrow I'll travel forward,,,,,
229,5,"ta neiz, ku se vȯļ õbdizõks sōnd","ta	ne-iz,	ku	se	vȯļ	õbdizõ-ks	sō-nd",3SG	see-PST.3SG	that	it	be.PST.3SG	silvery-TRA	get-ACT.PST.PTCP.SG,S/he saw that this had turn silvery,,,,stalte_jelzi_2011,
230,5,Ta iz līeda,Ta	iz	līeda,3SG	NEG.PST.3SG	find.CNG,S/he didn't find,,,,,
231,5,ne’i ku ma vȯlks lǭtõl,ne’i	ku	ma	vȯl-ks	lǭtõ-l,so	as	1SG	be-COND	church_service-ADE,as though I would be at a church service,,,,damberg_jemakilugdobrantoz_1935,
232,5,"ku sa ka vȯlkst skūolsõ kǟ’nd ja oppõn, si’z ka si’nnõn vȯlks ne’i ī’ž jõvā jelāmi","ku	sa	ka	vȯl-ks-t	skūol-sõ	kǟ’-nd	ja	opp-õn,	si’z	ka	si’nn-õn	vȯl-ks	ne’i_ī’ž	jõvā	jelāmi",if	2SG	also	be-COND-2SG	school-INE	go-ACT.PST.PTCP.SG	and	study-ACT.PST.PTCP.SG	then	also	2SG-DAT	be-COND	so	good	living,If you would have also gone to school and studied then you would also have such good life,,,,viitso_liivi_2008,
233,5,Siedā a’mmõ u’m tīemõst,Sie-dā	a’mmõ	u’m	tīe-mõst,this-PRT	all.PRT	be.3SG	do-DEB,All this needs to be done,,,,damberg_jemakilugdobrantoz_1935,
234,5,Laz võtāg sīe ibīz ja pangõ rattõd je’ddõ,Laz	võtā-g	sīe	ibīz	ja	pan-gõ	rattõd	je’ddõ,let	take-JUSS.SG	this.GEN	horse.GEN	and	put-JUSS.SG	carridge.PL.GEN	in_front,Let him/her take the horse and put [it] in front of the carridge,,,,setala_naytteita_1953,
235,5,"sa kītist, laz ma vaḱt́əg āita ukstā","sa	kīt-ist,	laz	ma	vaḱt́ə-g	āita	uks-tā",2SG	say-PST.2SG	let	1SG	guard-JUSS.SG	granary.GEN	door-PRT,You said that I should guard the door of the granary,,,,setala_naytteita_1953,
236,5,"sīepierāst ma tǭ’b, la’z sa mīgõ sīe vā’škiz jarā","sīepierāst	ma	tǭ’-b,	la’z	sa	mī-gõ	sīe	vā’škiz	jarā",because_of_this	1SG	want-1SG	let	2SG	sell-JUSS.SG	this.GEN	calf.GEN	away,This is why I want that you would sell this calf,,,,,
237,5,jelīztõ,jel-īz-tõ,live-PST-2PL/3PL,you/they lived,,,,,
238,5,Siz mūndakõrd vȯstīztõ būomvillizt luoimõ,Siz	mūndakõrd	vȯst-īz-tõ	būomvilliz-t	luoimõ,then	sometimes	buy-PST-3PL	cottony-PRT	thread.PRT,Then sometimes cottony thread was bought,,,,,
239,5,Ni sadāb!,Ni	sadā-b!,now	rain-3SG,Now it is raining!,,,,,
240,5,Ta um opātiji,Ta	um	opātiji,3SG	be.3SG	teacher,S/he is a teacher,,,,,
241,5,Se vȯļ tä’m tidār mīez,Se	vȯļ	tä’m	tidār	mīez,this	be.PST.3SG	3SG.GEN	daugther.GEN	husband,This was/will be his/her daugther’s husband,,,,,
242,5,re’bbi ja kõps,re’bbi	ja	kõps,fox	and	rabbit,a fox and a rabbit,,,,,
243,5,ta istīz ja kūldiz,ta	ist-īz	ja	kūld-iz,3SG	sit-PST.3SG	and	listen-PST.3SG,S/he was sitting and listening,,,,,
244,5,ma lugūb,ma	lugū-b,1SG	read-1SG,I read,,,,,
245,5,ma äb lu’g,ma	äb	lu’g,1SG	NEG.PRS.1SG	read.CNG,I don’t read,,,,,
246,5,"Tēg lǟt umbõ, äb tundõs äb kēridi äb Jumal joudõ","Tēg	lǟ-t	umbõ,	äb	tund-õs	äb	kēr-idi	äb	Jumal	joud-õ",2PL	go.2PL	dead_end.ILL	NEG	know-CVB	NEG	Scripture-PL.PRT	NEG	God.GEN	power.PRT,"You are mistaken, not understanding the Scriptures nor the power of God",,,,,
247,5,tīemõt tīe,tīe-mõt	tīe,do-INF2.ABE	work,undone work,,,,,
248,5,sie reit si’nnõn sǭb iera’ltõt jalgõ,sie	reit	si’nn-õn	sǭ-b	iera’l-tõt	jalg-õ,his	time	2SG-DAT	get-3SG	cut_off-PASS.PST.PTCP	leg-PRT,This time your leg will be cut off,,,,magiste_liivilaisia_1964,
249,5,eņtš ku’dtõd sīlmadǭ’rõn,eņtš	ku’d-tõd	sīlmadǭ’rõn,self	knit-PASS.PST.PTCP	eye.cloth,self knitted eye cloth,,,,damberg_jemakilugdobrantoz_1935,
250,5,jarā kuijõnd käbād,jarā	kuijõ-nd	käbā-d,away	dry-ACT.PST.PTCP	paw-PL,dried paws,,,,stalte_jelzi_2011,
251,5,pandõb pāika,pan-dõb	pāika,put-PASS.PRS.PTCP	place,a place where one can put things,,,,kettunen_livisches_1938[LXVIII],
252,5,a'iliji,a'ili-ji,run-AG.NMLZ,a runner,,,,,
253,5,a'iliji i'bbi,a'ili-ji	i'bbi,run-AG.NMLZ	horse,a running horse (lit. ‘a runner horse’),,,,,
254,5,Alā tīedõ kartõ,Alā	tīedõ	kartõ,IMP.NEG.2SG	work-PRT	afraid.IMP.CNG,Don't be afraid of work,,,,,
255,5,laps pie’zzimi,laps	pie’zzi-mi,child.GEN	wash-NMLZ,washing the child / child's washing,,,,,
256,5,laps pipā,laps	pipā,child.GEN	doll,a child's doll,,,,,
257,5,sīlda parāntimi,sīlda	parānti-mi,bridge.GEN	repair-NMLZ,repairing of the bridge,,,,,
258,5,Ma parāntõb sīlda tierrõks,Ma	parānt-õb	sīlda	tierrõ-ks,1SG	repair-1SG	bridge.GEN	well-TRA,I'll repair the bridge,,,,damberg_jemakilugdobrantoz_1935,
259,5,pūd attõ sūrd,pū-d	attõ	sūr-d,tree-PL	be.3PL	big-PL,the trees are big,,,,,
260,5,si'zzõl : sizāl : sizāld,si'zzõl	:	sizāl	:	sizāld,into.ALL	:	in.ADE	:	in.ABL,into : inside : from inside,,,,,
261,5,ikš kalā : kakš ka'llõ,ikš	kalā	:	kakš	ka'llõ,one.NOM	fish.NOM	:	two.NOM	fish.PRT,one fish: two fish,,,,,
262,5,Ānda sīe minnõn!,Ānda	sīe	minn-õn!,give.IMP.2SG	this.GEN	1SG-DAT,Give it to me!,,,,,
263,5,bäs pǟtõ,bäs	pǟ-tõ,without	head-ABE,without a head,,,,,
264,5,mõtsõ,mõts-õ,forest-ILL,into the forest,,,,,
265,5,mõtsās,mõtsā-s,forest-INE,in the forest,,,,,
266,5,mõtsāst,mõtsā-st,forest-ELA,from the forest,,,,,
267,5,pȭrandõl,pȭrand-õl,floor-ALL/ADE,"to the floor, on the floor",,,,,
268,5,kǭjõks,kǭjõ-ks,spoon-INS,with a spoon,,,,,
269,5,lapsõks,lapsõ-ks,child-INS,with a child,,,,,
270,5,"ne ūškad, kis...","ne	ūška-d,	kis...",these	snake-PL	who,the snakes that…,,,,viitso_livoki-estiki-tkisonarontoz_2012,
271,5,"suodākuoigīd, kis…",suodākuoigī-d	kis…,war_ship-PL	who,warships that…,,,,stalte_jelzi_2011,
272,5,se u’m pī’lõn ne’i vāgiž,se	u’m	pī’lõ-n	ne’i	vāgiž,it	be.3SG	stand-ACT.PST.PTCP.SG	so	still,S/he (lit. it) has been standing so still,,,,,
273,5,kanā,,,hen,,,,,ˈka.naː
274,5,kanni,,,catkin,,,,,ˈkan.ni
275,5,ind,,,ardour,,,,,ˈind
276,5,īnda,,,price,,,,,ˈiːn.da
277,5,tapā,,,plug,,,,,ˈtap.paː
278,5,tappõ,tappõ,kill.INF1,,,,,,ˈtapː.pǝ
279,5,tapāb,tapāb,kill.PRS.3SG,,,,,,ˈtap.paːb
280,5,tappõ,tappõ,kill.INF1,,,,,,ˈtapː.pǝ
281,5,jūoksõb,,,flowing,,,,,ˈjuːok.ʃǝb
282,5,kanā,,,hen,,,,,ˈka.naː
283,5,amātnikā,,,artisan,,,,,ˈamaːt.ˌnik.kaː
284,5,kana,,,hen,,,,,ˈka.naˑ
285,5,loul,,,"song, singing",,,,,louːl
286,5,kuodā,,,house,,,,,ˈkuo.daː
287,5,kõlā,,,arc,,,,,ˈkɯ.laː
288,5,pȯsk,,,cheek,,,,,pɤsːk
289,5,tämpõ,,,today,,,,,ˈtæmp.pǝ
290,5,tempõ,tempõ,tamp.INF1,,,,,,ˈtemp.pǝ
291,5,krīkõ,krīkõ,creak.INF1,,,,,,ˈkriːk.kǝ
292,5,kurkšlõ,kurkšlõ,croak.INF1,,,,,,ˈkurkʃ.lǝ
293,5,jaļkš,,,foot (of the bed),,,,,jalʲkʃ
294,5,kaļāj,,,smith,,,,,ˈka.lʲaːi
295,5,kalā,,,fish,,,,,ˈka.laː
296,5,tsukkõr,,,sugar,,,,,t͡sukː.kǝr
297,5,tšoļk,,,"slops, hogwash",,,,,ˈt͡ʃolʲk
298,5,širts,,,apron,,,,,ʃirts
299,5,giltõ,giltõ,water.INF1~dip.INF1,,,,,,ˈgiltː.tǝ
300,5,kuoŗŗõ,kuoŗŗõ,gather.INF1,,,,,,ˈkuorʲː.rʲɤ
301,5,kūoŗõb,kūoŗõb,gather.PRS.3SG,,,,,,ˈkuːo.rʲɤb
302,25,jägǝ=püwii parǝwlǝsgǝ,jägǝ=püw-ii	parǝwl-ǝs-gǝ,brother-DU	jump-PST-3DU,his two brothers were jumping,,,,,
303,25,"toorǝmmǝ koot kontiilǝm, pöälisåågriilǝm","toorǝm-mǝ	koot	kont-iilǝm,	pöäli-såågriilǝm",God-ACC	when	find-PRS.SG>1SG	half-beat.PRS.SG>1SG,"when I find god, I will beat him to pieces",,,,,
304,25,jäni kwältnǝ,jäni	kwäl-t-nǝ,big	house-PL-LOC,in the big houses,,,,,
305,25,"jänii lyüüly wöärsǝm, wisy=kommǝ jåt tåtǝslǝm","jänii	lyüüly	wöär-s-ǝm,	wisy=kom-mǝ	jåt	tåt-ǝs-lǝm",big	mistake	make-PST-1SG	young=man-ACC	with	bring-PST-SG<1SG,I made a big mistake when I took the boy with me,,,,,
306,25,"tolmax nee senktǝs, il xajtǝs","tolmax	nee	senktǝ-s,	il	xajtǝ-s",thief	woman	hit-PST.3SG	away	run-PST.3SG,The thief hit the woman and ran away,,,,,
307,25,"tolmax neem senktǝstǝ, il xajtǝs","tolmax	nee-m	senktǝ-stǝ,	il	xajtǝs",thief	woman-ACC	hit-PST.SG>3SG	away	run-PST.3SG,"The thief hit the woman, and she ran away",,,,,
308,25,kårttaxtǝntaat,kårt-taxtǝnt-aat,sneak-DER-PRS.3PL,they are sneaking around,,,,,
309,25,om mõõ=sow kålt kuun mås pägrantaam?,om	mõõ=sow	kål-t	kuun	mås	pägrant-aam?,1SG	land=dust	middle-LOC	how	until	roll-PRS.1SG,how long will I have to roll in the dust,,,,,
310,25,tåtiilǝm,tåtii-lǝm,take-PRS.SG>1SG,I take it there,,,,,
311,25,tåtniilǝm,tåt-nii-lǝm,take-COND.PRS-SG>1SG,I would take it there,,,,,
312,25,tåtsǝmk(äät),tåt-sǝmk(äät),take-COND.PRT.1SG,If I take/took it there,,,,,
313,25,näg tääwǝ kasylääkǝn oolǝk,näg	tääwǝ	kasyl-ääkǝn	ool-ǝk,2SG	3SG.ACC	notice-ACT.PX.SG>2SG	be-COND.PRT,if you had noticed him,,,,,
314,25,teeli,teel-i,be=born-PRS.3SG,it is born,,,,,
315,25,teelǝ,teel-ǝ,be=born-,may it be born,,,,,
316,25,wojǝng=kar teep=mätǝr isykaam ulkǝ,wojǝng=kar	tee-p=mätǝr	isykaam	ulkǝ,fat=thing	eat-PTCP=what	have-OPT.1SG	be-OPT.3SG,I wish I had a fat-food eating-dude (child),,,,,
317,25,tow minǝsäg jåmǝs uulǝm wöärǝxʷ,tow	minǝ-sä-g	jåmǝs	uulǝm	wöär-ǝxʷ,there	go-PST.3DU	good	night	make-INF,they went there to say goodbye,,,,,
318,25,kʷäl õõwtaal oolǝs,kʷäl	õõw-taal	ool-ǝs,house	door-CAR	be-PRT.3SG,the house had no door,,,,,
319,25,öätǝm öätyi,öätǝm	öätyi,people	NEG.EX.3SG,There are no people,,,,,
320,25,sirii=piilytal juuntǝp=tågǝl,sirii=piily-tal	juuntǝp=tågǝl,sword-punch-CAR	harness=shirt,harness which cannot be punched with a sword,,,,,
321,25,teep,tee-p,eat-PTCP.PRS,(who is) eating,,,,,
322,25,tusyǝp,tusy-ǝp,stand-PTCP.PRS,(who is) standing,,,,,
323,25,"S: öätǝm rõõpääm pånlǝ kojtǝl, rõõpääm pum kojtǝl rõõpǝs","öätǝm	rõõp-ääm	pånlǝ	kojtǝl,	rõõp-ääm	pum	kojtǝl	rõõp-ǝs","people	fall-PRTC	tree	like,	fall-PTCP	grass	like	fall-PST.3SG","people fell down like a falling tree, like falling grass",,,,,
324,25,P: ton tirmään syääptǝstǝ äälǝm põnytetääm,ton	tirmää-n	syääp-tǝs-tǝ	ääl-ǝm	põny-tetää-m,that	prison-LAT	bury-PST.SG>3SG	kill-PTCP	brother-in-law-POSS.SG>3SG-ACC,in that coffin he buried his killed Brother-in-law,,,,,
325,25,söät nååti xåjtǝs töältǝng sunt töältään naalǝw råwtxaatsǝt,söät	nååti	xåjtǝ-s	töält-ǝng	sunt	töält-ään	naalǝw	råwtxaat-s-ǝt,7	female=reindeer	run-PTCP	shore-ADJ	mouth	shore-POSS.SG>3SG.LAT	there	hurry-PST.3PL,they hurried to the harbour of the harbour having river where seven female reindeer had been running,,,,,
326,25,owlǝ joxttaal uus teelǝ!,owl-ǝ	joxt-taal	uus	teel-ǝ!,end-POSS.3SG	come-CAR	town	be=born-OPT.3SG,"may there rise a town, not reaching the end",,,,,
327,25,kum jåxǝtnǝ pos jimtii,kum	jåxǝt-nǝ	pos	jimt-ii,husband	come-PTCP	time	come-PRS.3SG,His husband's home-coming time comes,,,,kalman_wogulisches_1986,
328,25,minǝn öämǝlǝw komǝly öätyi,min-ǝn	öämǝl-ǝw	komǝly	öätyi,go-PTCP	possibility-POSS.1PL	why	is-not,Why woudn’t we be able to go?,,,,kalman_wogulisches_1986,
329,25,wity ääjǝn!,wity	ääjǝn!,water	drink-IMP-2SG,Drink water!,,,,,
330,25,öänǝm witǝl mäjäälǝn!,öänǝm	wit-ǝl	mäj-äälǝn!,1SG	water-INS	give-IMP.SG>2SG,Give me water!,,,,,
331,25,jääpoåm lilǝngäg?,jääp-oåm	lilǝng-äg?,brother-POSS.DU>1SG	alive-DU,Are my brothers alive?,,,,,
332,25,åm poåltǝm,åm	poålt-ǝm,1SG	by-PX.1SG,by me,,,,,
333,25,äkʷ kom,,,one man,,,,,
334,25,kit kom,,,two men,,,,,
335,25,kurǝm kom,,,three men,,,,,
336,25,sowtal,sow-tal,skin-CAR,"without skin, skinless",,,,,
337,25,kʷälnǝ juwtuus,kʷäl-nǝ	juw-tuu-s,house-LAT	in-come-PRT.3SG,stepped into the house,,,,,
338,25,kʷäält wonlii,kʷääl-t	wonl-ii,house-LOC	sit.PRS.3SG,he sits in the house,,,,,
339,25,põõwǝlnǝl joxtii,põõwǝl-nǝl	joxt-ii,village-ABL	come.PRS.3SG,he comes from the village,,,,,
340,25,sirǝjǝl sågri,sirǝj-ǝl	sågr-i,word-INS	strike-PRS.3SG,strikes with a sword’,,,,,
341,25,neetäätǝl joxti,nee-tää-tǝl	joxt-i,wife-PX.SG>3SG-INS	come-PRS.3SG,comes with his wife,,,,,
342,25,neegii wistǝ,neeg-ii	wi-s-tǝ,wife-TRA	take-PST-SG>3SG,took as a wife,,,,,
343,25,kom lǝlǝ pärituujǝpǝs,kom	lǝl-ǝ	päri-tuuj-ǝp-ǝs,man	spirit-PX.SG>3SG	back-come-DER-PST.3SG,man’s spirit came back,,,,,
344,25,püwǝn,püw-ǝn,son-PX.SG>2SG,your son,,,,,
345,25,püwöän,püw-öän,son-PX.DU>2SG,your two sons,,,,,
346,25,püwään,püw-ään,son-PX.PL>2SG,your sons,,,,,
347,25,kon,,,who,,,,,
348,25,mätǝr,,,what,,,,,
349,25,åm pöältǝm,åm	pöäl-t-ǝm,1SG	side-LOC-PX.SG>1SG,by me,,,,,
350,25,åm komǝmtǝl joxtaam,åm	kom-ǝm-tǝl	joxtaam,1SG	man-PX.SG>1SG-INS	come-PRS.1SG,I come with my husband,,,,,
351,25,jäälǝs,jääl-ǝs,go-PRT.3SG,he went,,,,,
352,25,jälsǝm,jäl-sǝm,go-PRT.1SG,I went,,,,,
353,25,söämt,,,in the corner,,,,,sɶːmt
354,25,moojt,,,legend,,,,,mɔːjt
355,25,põõxʷtsǝm,,,I shot,,,,,pɘːxʷt-sǝm
356,25,joxtnääsyt,,,when they come,,,,,joxt-næːsʲt
357,25,poål,,,side,,,,,pɒːl
358,25,köät,,,hand,,,,,kɶːt
359,25,neegaam,,,I tie,,,,,
360,25,nigsøm,,,I tied,,,,,
361,25,teeli,,,it is born,,,,,teːli
362,25,teelǝ,,,may it be born,,,,,teːlǝ
363,25,lyüüly,,,evil,,,,,lʲyːlʲ
364,25,põõxʷtsǝm,,,I shot,,,,,pɘːxʷt-sǝm
365,25,åm,,,I,,,,,ɒm
366,25,påt,,,duck,,,,,pɒt
367,25,eelǝn,,,"still, yet",,,,,eːlǝn
368,25,äälǝn,,,you kill,,,,,æːlǝn
369,25,söämt,,,in the corner,,,,,sɶːmt
370,25,moojt,,,legend,,,,,mɔːjt
371,25,põõxʷtsǝm,,,I shot,,,,,pɘːxʷt-sǝm
372,25,joxtnääsyt,,,when they come,,,,,joxt-næːsʲt
373,25,põõxʷtsǝm,,,I shot,,,,,pɘːxʷt-sǝm
374,25,syüw,,,"time, moment",,,,,sʲywt
375,25,työäty,,,father,,,,,tʲɶːtʲ
376,25,nyöäny,,,bread,,,,,nʲɶːnʲ
377,25,nyor,,,want,,,,,nʲor
378,25,lyoonk,,,way,,,,,lʲɔːŋk
379,25,nyoraam,,,I want,,,,,nʲorɑːm
380,25,lyüüly,,,evil,,,,,lʲyːlʲ
381,25,wojǝng,,,"fatty, greasy",,,,,wojǝŋ
382,25,ääk,,,uncle,,,,,æːk
383,25,ääkʷ,,,one,,,,,æːkʷ
384,25,ääkään,,,for his uncle,,,,,æːkæːn
385,25,ääkʷään,,,together,,,,,æːkʷæːnɒ
386,25,neegii wistǝ,,,took as a wife,,,,,neːɣiː wistǝ
387,25,sirǝjǝl sågri,,,hit with a sword,,,,,sirǝjǝl sɒɣri
388,25,xom,,,man,,,,,
389,25,täw,,,"he, she",,,,,tæw
390,25,woj,,,"fat, grease",,,,,
391,25,löäwi,,,he says,,,,,lɶːwi
392,20,сёрмадса сёрманть,s'ormad-sa	s'orma-n't',write-PRS.1SG>3SG	letter-DEF.GEN,I will write the letter,,,,,s'ormadsa s'orman't'
393,20,сёрмадсынь сёрматнень,s'ormad-sin'	s'orma-t'-n'e-n',write-PRS.1SG>3PL	letter-PL-DEF-GEN,I will write the letters,,,,,s'ormadsin' s'ormat'n'en'
394,20,паро читнестэ,paro	či-t'-n'e-ste,good	day-PL-DEF-ELA,on the good days,,,,,paro čit'n'este
395,20,Кода сынь учость эйсэнь неть читнень перть . . .,kodɑ	sinj	ut͡ɕo-sjtj	ej-se-nj	njetj	t͡ɕi-tjnjenj	perjtj,how	3PL	wait-PST1.3PL	POSTP-INE-POSS.1SG	those	day-GEN.DEF.PL	during,How they waited for me during those days . . .,,,,bakro-nagy_mordvin_2022[427],kodɑ sinj ut͡ɕosjtj ejsenj njetj t͡ɕitjnjenj perjtj
396,20,чинь стямсто молян паксяв,či-n'	s't'a-msto	mol'-an	paks'a-v,sun-GEN	rise-CVB	1SG-PRS.1SG	field-LAT,"As the sun rises, I go to the field",,,,bartens_mordvalaiskielten_1999[155],čin' s't'amsto mol'an paks'av
397,20,прякань панемстензэ чатьмонинь,pr'aka-n'	pan'e-mste-n-ze	čat'mon'-in',pie-GEN	bake-GER-GEN-POSS.3SG	be.silent-PST1.1SG,While she was baking a pie I kept silent,,,,,pr'akan' pan'emstenze čat'mon'in'
